liczbaPodzialow,funkcja,bladTrapezow,bladSimpsona,bladCSI
8821,3,2.9757971087285284E-10,3.3861802251067274E-15,2.974909762976097E-10
8831,1,1.998430500249615E-8,5.828670879282072E-16,1.9984294580277506E-8
8831,2,4.912134587975459E-10,6.661338147750939E-16,4.912211193364158E-10
8831,3,2.9690522262981744E-10,1.6930901125533637E-15,2.969092194327061E-10
8841,1,1.9939125656120993E-8,8.326672684688674E-17,1.9939117273937157E-8
8841,2,4.901031802617695E-10,2.3869795029440866E-15,4.900799766005548E-10
8841,3,2.9623373198894853E-10,3.3306690738754696E-16,2.9624017128249136E-10
8851,1,1.9894094829830955E-8,7.077671781985373E-16,1.9894242392348715E-8
8851,2,4.88997453640394E-10,2.0539125955565396E-15,4.888447979745081E-10
8851,3,2.955648503721875E-10,1.2490009027033011E-15,2.954763933527005E-10
8861,1,1.9849214827338812E-8,1.304512053934559E-15,1.9849090621137933E-8
8861,2,4.878925041751359E-10,2.7755575615628914E-16,4.878825121679142E-10
8861,3,2.9489810593474886E-10,8.881784197001252E-16,2.949004651586762E-10
8871,1,1.980449138017093E-8,3.1363800445660672E-15,1.9804495293707092E-8
8871,2,4.867941605368742E-10,2.220446049250313E-16,4.868834779792053E-10
8871,3,2.9423072311907106E-10,1.0547118733938987E-15,2.942618926304874E-10
8881,1,1.9759917035955255E-8,2.0122792321330962E-15,1.9759942820885E-8
8881,2,4.856975377443007E-10,5.551115123125783E-17,4.8562176502287E-10
8881,3,2.935705012419021E-10,1.9984014443252818E-15,2.9355867736668984E-10
8891,1,1.971549158652497E-8,9.71445146547012E-16,1.9715573645884277E-8
8891,2,4.846072432229676E-10,4.996003610813204E-16,4.845344125925521E-10
8891,3,2.929121389882994E-10,2.7755575615628914E-16,2.9284760727499304E-10
8901,1,1.967121650292558E-8,9.71445146547012E-16,1.9671250656161376E-8
8901,2,4.835189471030787E-10,1.609823385706477E-15,4.834864730796085E-10
8901,3,2.922531383564575E-10,8.326672684688674E-17,2.922492248202957E-10
8911,1,1.9627089120621832E-8,1.1379786002407855E-15,1.9627040687142383E-8
8911,2,4.824330934738441E-10,4.996003610813204E-16,4.825572719191484E-10
8911,3,2.9159663572642103E-10,3.0531133177191805E-16,2.916747121606278E-10
8921,1,1.958311224292686E-8,1.3600232051658168E-15,1.9583142912837914E-8
8921,2,4.813533460712449E-10,2.275957200481571E-15,4.812489295957789E-10
8921,3,2.9094560094478084E-10,2.220446049250313E-16,2.909219531943563E-10
8931,1,1.9539286161274205E-8,8.049116928532385E-16,1.95392160506902E-8
8931,2,4.802771513823245E-10,6.106226635438361E-16,4.803233921713002E-10
8931,3,2.902934004289648E-10,9.992007221626409E-16,2.903115248198418E-10
8941,1,1.9495603242880577E-8,2.858824288409778E-15,1.949561670433475E-8
8941,2,4.792020669164287E-10,4.996003610813204E-16,4.79147888032827E-10
8941,3,2.896457518275497E-10,1.6653345369377348E-16,2.8962474085680867E-10
8951,1,1.9452065125324935E-8,1.3600232051658168E-15,1.945199382125118E-8
8951,2,4.781323670322024E-10,4.996003610813204E-16,4.782493845389979E-10
8951,3,2.889968264696563E-10,2.248201624865942E-15,2.890802597299569E-10
8961,1,1.9408673862519876E-8,4.3021142204224816E-16,1.9408620960392753E-8
8961,2,4.770652206609327E-10,5.551115123125783E-17,4.770466799364215E-10
8961,3,2.8835242527058824E-10,4.440892098500626E-16,2.88370854972797E-10
8971,1,1.936542647074102E-8,2.636779683484747E-16,1.9365332476484198E-8
8971,2,4.760049021612645E-10,5.551115123125783E-17,4.761191996216496E-10
8971,3,2.8771043880659875E-10,2.220446049250313E-16,2.8779570393488996E-10
8981,1,1.932232800150313E-8,6.522560269672795E-16,1.93224296840544E-8
8981,2,4.749415305482785E-10,4.440892098500626E-16,4.749590720720676E-10
8981,3,2.870704784996292E-10,4.996003610813204E-16,2.8706598209637946E-10
8991,1,1.9279368893010407E-8,1.249000902703301E-16,1.927929652034699E-8
8991,2,4.738881509425141E-10,3.885780586188048E-16,4.739970638212299E-10
8991,3,2.8643268312755765E-10,3.3306690738754696E-16,2.8649096983635047E-10
9001,1,1.923655471025576E-8,4.579669976578771E-16,1.923661199776383E-8
9001,2,4.728366587158916E-10,2.220446049250313E-16,4.727581659480506E-10
9001,3,2.8579708044595975E-10,6.661338147750939E-16,2.857796221888975E-10
9011,1,1.9193883982193682E-8,2.3592239273284576E-16,1.9193965999919627E-8
9011,2,4.717862767122938E-10,6.661338147750939E-16,4.717158330613813E-10
9011,3,2.8516236594278155E-10,1.4432899320127035E-15,2.850967517620262E-10
9021,1,1.9151354405111398E-8,1.3600232051658168E-15,1.9151408819917393E-8
9021,2,4.707396694669796E-10,2.7755575615628914E-16,4.707155221161941E-10
9021,3,2.8453014944140875E-10,2.7755575615628914E-15,2.8453686629070774E-10
9031,1,1.9108965812475454E-8,2.7755575615628914E-17,1.9109023169372463E-8
9031,2,4.696981692475788E-10,1.3877787807814457E-15,4.696164568329664E-10
9031,3,2.839012358535342E-10,1.9984014443252818E-15,2.838424217888047E-10
9041,1,1.906671800999682E-8,2.1788126858268697E-15,1.906668914419818E-8
9041,2,4.686603327641592E-10,2.4980018054066022E-15,4.68816319099119E-10
9041,3,2.832729328883232E-10,1.3877787807814457E-16,2.8335483959196495E-10
9051,1,1.9024609804185744E-8,6.522560269672795E-16,1.9024781555687653E-8
9051,2,4.676257714386622E-10,1.3322676295501878E-15,4.675151932254096E-10
9051,3,2.826456291238344E-10,7.216449660063518E-16,2.825827349894894E-10
9061,1,1.8982637073339248E-8,2.0816681711721685E-15,1.8982581312387836E-8
9061,2,4.665937081149707E-10,6.106226635438361E-16,4.667339292829809E-10
9061,3,2.820247368973128E-10,2.7755575615628914E-16,2.821103906036626E-10
9071,1,1.8940805743272726E-8,1.5126788710517758E-15,1.8940920637477987E-8
9071,2,4.6556414279308456E-10,7.216449660063518E-16,4.654727714381579E-10
9071,3,2.8140262342546407E-10,1.6653345369377348E-15,2.8134181095929023E-10
9081,1,1.8899113538028978E-8,2.3175905639050143E-15,1.889922809916733E-8
9081,2,4.645421824989171E-10,1.1102230246251565E-15,4.6438097811574153E-10
9081,3,2.8078103730955206E-10,1.0269562977782698E-15,2.8069349622406037E-10
9091,1,1.885756174824227E-8,7.077671781985373E-16,1.8857515798886837E-8
9091,2,4.635194450486324E-10,3.1086244689504383E-15,4.636475092745229E-10
9091,3,2.8016491904203633E-10,1.3877787807814457E-16,2.802447718330825E-10
9101,1,1.8816144323197115E-8,4.0245584642661925E-16,1.8816251695641384E-8
9101,2,4.6250070440123636E-10,2.609024107869118E-15,4.624153282506427E-10
9101,3,2.7955104897614547E-10,2.7755575615628914E-15,2.7949223491141595E-10
9111,1,1.877486224821645E-8,5.273559366969494E-16,1.8774952620370655E-8
9111,2,4.614863491347876E-10,1.609823385706477E-15,4.613641690909276E-10
9111,3,2.789359021537763E-10,6.106226635438361E-16,2.7885804776417444E-10
9121,1,1.8733715023699915E-8,4.135580766728708E-15,1.8733754131305957E-8
9121,2,4.604748249370516E-10,5.551115123125783E-17,4.604606140823364E-10
9121,3,2.7832633420210584E-10,1.970645868709653E-15,2.7833241267316566E-10
9131,1,1.869270434273762E-8,1.5265566588595902E-16,1.8692722841828768E-8
9131,2,4.5946846327638013E-10,1.3877787807814457E-15,4.5949405391709774E-10
9131,3,2.7771718258406963E-10,1.5543122344752192E-15,2.7771079880167804E-10
9141,1,1.8651828082028032E-8,2.2898349882893854E-15,1.865179535820438E-8
9141,2,4.584625457049185E-10,1.8318679906315083E-15,4.5857967423401647E-10
9141,3,2.771119167466196E-10,5.828670879282072E-16,2.7719010420312884E-10
9151,1,1.8611086477493544E-8,1.304512053934559E-15,1.8611183510985896E-8
9151,2,4.5746173515937016E-10,2.3869795029440866E-15,4.572918710366025E-10
9151,3,2.7650262635070533E-10,8.881784197001252E-16,2.7641550159884787E-10
9161,1,1.8570477128276863E-8,2.9282132274488504E-15,1.8570519705329858E-8
9161,2,4.564645883498031E-10,3.774758283725532E-15,4.564079669755472E-10
9161,3,2.758988038031873E-10,6.661338147750939E-16,2.759102946114922E-10
9171,1,1.8529999618044357E-8,9.71445146547012E-17,1.853008727015215E-8
9171,2,4.5546749705138723E-10,1.27675647831893E-15,4.5534798154278633E-10
9171,3,2.752993666366166E-10,1.6653345369377348E-16,2.752136019079643E-10
9181,1,1.848965733297625E-8,1.304512053934559E-15,1.848964251149887E-8
9181,2,4.544757903346408E-10,2.0539125955565396E-15,4.5458048436586296E-10
9181,3,2.7469890251374807E-10,5.828670879282072E-16,2.7476479425025957E-10
9191,1,1.8449443556223244E-8,5.689893001203927E-16,1.844946820317439E-8
9191,2,4.5348813593193427E-10,4.440892098500626E-16,4.535082864798312E-10
9191,3,2.7410215763801205E-10,2.6367796834847468E-15,2.741004923034751E-10
9201,1,1.840936554586836E-8,2.4702462297909733E-15,1.840941746267255E-8
9201,2,4.525030905533356E-10,1.0547118733938987E-15,4.52406445639042E-10
9201,3,2.7350754994159843E-10,9.992007221626409E-16,2.7348895370593596E-10
9211,1,1.8369409049423524E-8,2.525757381022231E-15,1.8369455317968075E-8
9211,2,4.515193774423665E-10,8.326672684688674E-16,4.5139464388554984E-10
9211,3,2.729136083789996E-10,1.7208456881689926E-15,2.7283456049964627E-10
9221,1,1.8329590553700648E-8,1.5681900222830336E-15,1.8329449985587942E-8
9221,2,4.5054243669184757E-10,1.609823385706477E-15,4.5065379206121747E-10
9221,3,2.72322969729899E-10,8.881784197001252E-16,2.7238578059751717E-10
9231,1,1.8289899803014542E-8,1.2628786905111156E-15,1.8289828568329725E-8
9231,2,4.4956649514205083E-10,1.1102230246251565E-15,4.4971998347520525E-10
9231,3,2.717312486133494E-10,1.942890293094024E-15,2.7181654149721624E-10
9241,1,1.825033843494417E-8,1.970645868709653E-15,1.8250321059953833E-8
9241,2,4.4859294057175703E-10,6.106226635438361E-16,4.4851627967190666E-10
9241,3,2.7114596679034264E-10,2.192690473634684E-15,2.711337820926474E-10
9251,1,1.8210903951487722E-8,1.2628786905111156E-15,1.821101627830224E-8
9251,2,4.476237713824105E-10,1.6653345369377348E-16,4.4745246396971083E-10
9251,3,2.705569657202034E-10,6.356026815979021E-15,2.704761692395863E-10
9261,1,1.8171595631000237E-8,2.6229018956769323E-15,1.817169906215277E-8
9261,2,4.4666043086394325E-10,2.3869795029440866E-15,4.4658921005691354E-10
9261,3,2.699731271871286E-10,4.996003610813204E-16,2.699055978716558E-10
9271,1,1.8132415222082976E-8,9.71445146547012E-17,1.8132600781983754E-8
9271,2,4.456957025666952E-10,3.885780586188048E-16,4.455780744372362E-10
9271,3,2.693932577013669E-10,1.887379141862766E-15,2.693000544784496E-10
9281,1,1.8093364070881357E-8,7.632783294297951E-16,1.8093236714422645E-8
9281,2,4.447355816949994E-10,1.6653345369377348E-16,4.447204826618645E-10
9281,3,2.688125277927611E-10,7.771561172376096E-16,2.688119726812488E-10
9291,1,1.805443552993502E-8,4.163336342344337E-16,1.805443375357818E-8
9291,2,4.4377745922474787E-10,7.216449660063518E-16,4.438593936839652E-10
9291,3,2.6823204768433584E-10,5.551115123125783E-17,2.682511990315106E-10
9301,1,1.8015634539736425E-8,7.91033905045424E-16,1.801564944448053E-8
9301,2,4.4282499889192195E-10,1.7208456881689926E-15,4.4285558553625037E-10
9301,3,2.6765628602376523E-10,1.6653345369377348E-16,2.676460719719387E-10
9311,1,1.7976960073329273E-8,9.298117831235686E-16,1.7977085514653268E-8
9311,2,4.418751475832039E-10,6.106226635438361E-16,4.417426424652149E-10
9311,3,2.670845766772345E-10,6.661338147750939E-16,2.6699675803598666E-10
9321,1,1.7938405219575237E-8,1.096345236817342E-15,1.7938471846834503E-8
9321,2,4.4092773876514E-10,1.609823385706477E-15,4.4087239414736246E-10
9321,3,2.665102305510203E-10,2.4980018054066022E-15,2.665157261549922E-10
9331,1,1.7899976001434226E-8,8.049116928532385E-16,1.7899931564757665E-8
9331,2,4.3998332754924263E-10,5.551115123125783E-17,4.3992776088686014E-10
9331,3,2.6593718893686E-10,3.219646771412954E-15,2.659235054380815E-10
9341,1,1.786167355688484E-8,1.6930901125533637E-15,1.7861711359978827E-8
9341,2,4.390383057106817E-10,2.1649348980190553E-15,4.391401131620398E-10
9341,3,2.653690323040081E-10,2.498001805406602E-16,2.6538793385100234E-10
9351,1,1.7823488143720034E-8,8.743006318923108E-16,1.782348305057191E-8
9351,2,4.381023877009227E-10,2.7755575615628914E-16,4.3819908812636754E-10
9351,3,2.64804428384835E-10,1.4710455076283324E-15,2.6481519754817384E-10
9361,1,1.7785430198036245E-8,1.1379786002407855E-15,1.7785272393711082E-8
9361,2,4.3716624764655876E-10,1.8318679906315083E-15,4.3734416088625494E-10
9361,3,2.6423677135234414E-10,1.7208456881689926E-15,2.643248120381969E-10
9371,1,1.7747489006181283E-8,2.8449465006019636E-15,1.774748173422047E-8
9371,2,4.362350480846544E-10,6.661338147750939E-16,4.361877525838054E-10
9371,3,2.6367219518874663E-10,5.329070518200751E-15,2.636776352815673E-10
9381,1,1.770967607284124E-8,3.191891195797325E-16,1.7709612026850508E-8
9381,2,4.353051252792284E-10,1.4988010832439613E-15,4.354456240029947E-10
9381,3,2.6311011702695453E-10,1.27675647831893E-15,2.6319668666729967E-10
9391,1,1.7671976396127498E-8,5.412337245047638E-16,1.7671969693155987E-8
9391,2,4.3437770047560775E-10,1.6653345369377348E-16,4.343326809319592E-10
9391,3,2.625521189347779E-10,2.886579864025407E-15,2.6255247975726093E-10
9401,1,1.7634402244004477E-8,1.5681900222830336E-15,1.7634437715630114E-8
9401,2,4.334537728745147E-10,3.83026943495679E-15,4.3343961753095073E-10
9401,3,2.6199364899781585E-10,2.498001805406602E-16,2.6199917235736336E-10
9411,1,1.759694386038735E-8,2.373101715136272E-15,1.7596899409833E-8
9411,2,4.3253217674177336E-10,1.1102230246251565E-15,4.324736679883756E-10
9411,3,2.6143565090563925E-10,1.4155343563970746E-15,2.6141774855936717E-10
9421,1,1.7559608975203922E-8,1.3739009929736312E-15,1.7559595028027175E-8
9421,2,4.3161529905688667E-10,4.996003610813204E-16,4.3170439445461284E-10
9421,3,2.60880733682356E-10,3.608224830031759E-16,2.609040483658731E-10
9431,1,1.752238877605894E-8,2.345346139520643E-15,1.752242687058647E-8
9431,2,4.3070080835150293E-10,5.551115123125783E-17,4.306728307312824E-10
9431,3,2.603277315937902E-10,2.7755575615628914E-15,2.6032997979541506E-10
9441,1,1.7485290770835604E-8,1.8041124150158794E-15,1.748528635769908E-8
9441,2,4.297897038263443E-10,1.6653345369377348E-16,4.298536526725627E-10
9441,3,2.5977414663813647E-10,1.5543122344752192E-15,2.597926318514965E-10
9451,1,1.744830613326087E-8,2.6367796834847468E-15,1.7448290839938707E-8
9451,2,4.288790433903955E-10,1.27675647831893E-15,4.2882508655139873E-10
9451,3,2.5922911039977237E-10,3.0531133177191805E-16,2.592100145637488E-10
9461,1,1.7411442260195642E-8,2.3592239273284576E-15,1.741145475020467E-8
9461,2,4.27972046690428E-10,3.1086244689504383E-15,4.279633869508359E-10
9461,3,2.586798830694903E-10,3.1086244689504383E-15,2.5867535891066495E-10
9471,1,1.7374690283733507E-8,1.2351231148954867E-15,1.73747390086465E-8
9471,2,4.2707054559443236E-10,1.3877787807814457E-15,4.2707198888436437E-10
9471,3,2.581350688757311E-10,2.1094237467877974E-15,2.5812801895952475E-10
9481,1,1.7338061153449047E-8,1.3739009929736312E-15,1.7338044139281195E-8
9481,2,4.261693220541929E-10,1.942890293094024E-15,4.2616998818800766E-10
9481,3,2.575901991708207E-10,9.992007221626409E-16,2.575865909459907E-10
9491,1,1.7301546154091518E-8,2.5673907444456745E-15,1.7301442861716865E-8
9491,2,4.2527042998230513E-10,1.3877787807814457E-15,4.2539527456142423E-10
9491,3,2.5705040873624796E-10,3.3306690738754696E-15,2.5713475793054386E-10
9501,1,1.7265141524780425E-8,7.077671781985373E-16,1.7265249480091782E-8
9501,2,4.243779772039602E-10,6.106226635438361E-16,4.242722839720159E-10
9501,3,2.5650870316695773E-10,2.4980018054066022E-15,2.564890799749975E-10
9511,1,1.7228854634621094E-8,2.345346139520643E-15,1.7228921206369208E-8
9511,2,4.2348602402597635E-10,1.6653345369377348E-16,4.2344305839492336E-10
9511,3,2.559676914870579E-10,2.498001805406602E-16,2.559664702417308E-10
9521,1,1.7192683762767835E-8,2.3592239273284576E-15,1.7192586715397695E-8
9521,2,4.2259717947246145E-10,1.7208456881689926E-15,4.2273284872607064E-10
9521,3,2.5542953863144646E-10,4.996003610813204E-16,2.5552024385255834E-10
9531,1,1.7156628756564984E-8,4.163336342344337E-16,1.715673716984334E-8
9531,2,4.2171011127578595E-10,3.0531133177191805E-15,4.2161046875932584E-10
9531,3,2.548949107339382E-10,8.326672684688674E-16,2.5482108090280065E-10
9541,1,1.7120681983229247E-8,9.71445146547012E-16,1.7120704215445315E-8
9541,2,4.2082659579278925E-10,1.3877787807814457E-15,4.207235115849528E-10
9541,3,2.543608657035179E-10,5.384581669432009E-15,2.5434138128943573E-10
9551,1,1.7084851325344097E-8,2.095545958979983E-15,1.708482580409232E-8
9551,2,4.1994524524469057E-10,1.3322676295501878E-15,4.2002795686002514E-10
9551,3,2.538282917186052E-10,8.881784197001252E-16,2.538444454636135E-10
9561,1,1.704912599986841E-8,6.938893903907228E-17,1.7049114259259923E-8
9561,2,4.190671143433633E-10,2.7755575615628914E-16,4.189733004977825E-10
9561,3,2.532983267578004E-10,1.5265566588595902E-15,2.532832554802411E-10
9571,1,1.7013520245412472E-8,1.6930901125533637E-15,1.7013658176745494E-8
9571,2,4.1819098184348036E-10,0.0,4.180805701636814E-10
9571,3,2.5276744586300026E-10,4.440892098500626E-16,2.526959475002144E-10
9581,1,1.6978022862601527E-8,4.066191827689636E-15,1.6977953293251247E-8
9581,2,4.173200118806619E-10,2.609024107869118E-15,4.1728842603561134E-10
9581,3,2.522416442385378E-10,2.0816681711721685E-15,2.522446418407043E-10
9591,1,1.694263608575941E-8,1.817990202823694E-15,1.6942795416641232E-8
9591,2,4.1645109583043904E-10,2.1649348980190553E-15,4.1632586267326133E-10
9591,3,2.517175634597635E-10,2.220446049250313E-16,2.5162494310393413E-10
9601,1,1.6907363245555196E-8,6.938893903907228E-17,1.6907523298081983E-8
9601,2,4.1558234631366986E-10,6.661338147750939E-16,4.1541875495099134E-10
9601,3,2.511919006131791E-10,1.4710455076283324E-15,2.5109561652136847E-10
9611,1,1.6872201427653444E-8,2.040034807748725E-15,1.6872205216289515E-8
9611,2,4.1472009160159473E-10,1.1657341758564144E-15,4.1478548373774515E-10
9611,3,2.5066967945797103E-10,4.163336342344337E-16,2.5068747078194065E-10
9621,1,1.6837139932279754E-8,3.469446951953614E-16,1.6837115729417818E-8
9621,2,4.138576703560659E-10,1.0547118733938987E-15,4.1400888273201986E-10
9621,3,2.5014743054718735E-10,8.049116928532385E-16,2.5023511041055713E-10
9631,1,1.6802198063436968E-8,9.71445146547012E-16,1.680230535261451E-8
9631,2,4.1299957898033313E-10,1.4988010832439613E-15,4.128892783228366E-10
9631,3,2.496287343500825E-10,2.275957200481571E-15,2.4955643107560377E-10
9641,1,1.6767356308955428E-8,5.273559366969494E-16,1.676730135291571E-8
9641,2,4.1214165413805404E-10,1.5543122344752192E-15,4.12261669247016E-10
9641,3,2.491117867542414E-10,8.326672684688674E-17,2.4917240493138593E-10
9651,1,1.6732630739313414E-8,1.249000902703301E-16,1.6732650404138738E-8
9651,2,4.1128744854290744E-10,1.1657341758564144E-15,4.1137415696113067E-10
9651,3,2.4859719838232763E-10,1.5543122344752192E-15,2.4861979142087876E-10
9661,1,1.6698009031035355E-8,1.7486012637846216E-15,1.669809016058288E-8
9661,2,4.104372397506495E-10,9.43689570931383E-16,4.103534179122903E-10
9661,3,2.4808183285429664E-10,8.604228440844963E-16,2.4802004894297625E-10
9671,1,1.666349389028987E-8,2.2343238370581275E-15,1.6663374485803573E-8
9671,2,4.0959041713861666E-10,9.43689570931383E-16,4.096885608539935E-10
9671,3,2.4756915961710035E-10,1.6653345369377348E-16,2.4763308070774315E-10
9681,1,1.6629086385666625E-8,2.192690473634684E-15,1.662903950649941E-8
9681,2,4.0874326145967643E-10,0.0,4.0879766238788307E-10
